,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
574,0.9964706,0.8929412,0.2329412,0.8858824,0.1,0.07058824,0.8964706,0.1,0.9985069,0.8611765,0.0,0.46235296,0.5541177,0.0,0.9,0.0
575,0.8729412,0.8929412,0.0,0.8929412,0.1,0.0,0.91882354,0.0,0.7309049,0.22588237,0.16235295,0.69529414,0.8929412,0.0,1.0,0.0
576,0.22352943,0.59294116,0.0,0.8858824,0.5517647,0.0,0.1,0.0,0.98188525,0.1,0.6364706,0.9894118,0.57882357,0.0,0.5517647,0.0
577,0.1,0.5047059,0.0,0.8858824,0.9929412,0.0,0.0,0.1,0.9858068,0.0,0.8129412,0.8929412,0.0,0.0,0.1,0.0
578,0.1,0.58588237,0.0,0.8858824,0.8929412,0.0,0.1,0.16941176,0.9858068,0.1,0.8964706,0.8552941,0.0,0.64705884,0.0,0.0
579,0.1,0.8929412,0.0,0.51882356,0.1,0.0,0.1,0.9647059,0.5867422,0.0,0.8964706,0.38588238,0.0,0.9929412,0.0,0.0
580,0.1,0.8929412,0.0,0.1,0.1,0.0,0.0,0.9929412,0.0,0.0,0.22235294,0.1,0.0,0.6929412,0.0,0.20941177
581,0.1,0.9929412,0.0,0.1,0.1,0.0,0.1,0.23411766,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.7105883
582,0.0,0.9929412,0.1,0.1,0.1,0.1,0.1,0.0,0.00635002,0.0,0.1,0.0,0.0,0.1,0.0,0.96117646
583,0.0,0.8929412,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.14117648
584,0.0,0.8929412,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0
585,0.0,0.8929412,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
586,0.0,0.43411765,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1
587,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
588,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
589,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.00635002,0.0,0.0,0.1,0.0,0.0,0.0,0.1
590,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.005031809,0.0,0.1,0.1,0.0,0.0,0.0,0.1
591,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.00635002,0.0,0.0,0.1,0.0,0.0,0.1,0.1
592,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0038353787,0.1,0.0,0.1,0.1,0.0,0.0,0.1
593,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0038353787,0.0,0.0,0.1,0.1,0.0,0.1,0.1
594,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.005031809,0.0,0.0,0.0,0.1,0.0,0.1,0.1
595,0.1,0.1,0.0,0.20941177,0.0,0.0,0.1,0.1,0.00635002,0.0,0.75529414,0.0,0.1,0.1,0.0,0.38941178
596,0.1,0.71411765,0.0,0.91176474,0.0,0.0,0.1,0.1,0.00635002,0.1,0.8964706,0.0882353,0.1,0.120000005,0.0,0.9929412
597,0.1,0.9929412,0.0,0.8858824,0.0,0.0,0.1,0.1,0.0025171677,0.1,0.72,0.86235297,0.1,0.57882357,0.1,0.5329412
598,0.1,0.9929412,0.0,0.8929412,0.0,0.0,0.1,0.1,0.0,0.14588235,0.63529414,0.9894118,0.1,0.8929412,0.1,0.0
599,0.1,0.9929412,0.49764708,0.8858824,0.0,0.61764705,0.1,0.1,0.0289441,0.97882354,0.7352941,0.9894118,0.1,0.39882353,0.1,0.1
600,0.23411766,0.9929412,0.9964706,0.8858824,0.0,0.8964706,0.0,0.1,0.661252,0.9964706,0.63529414,0.9894118,0.1,0.0,0.77411765,0.1
601,0.9964706,0.8929412,0.7235294,0.98588234,0.0,0.72,0.83411765,0.1,0.9985069,0.8964706,0.63529414,0.8929412,0.1517647,0.0,1.0,0.1
602,0.9964706,0.8929412,0.010588235,0.8858824,0.1,0.01764706,0.9929412,0.1,0.9985069,0.5364706,0.63529414,0.88941175,0.84705883,0.0,1.0,0.1
603,0.37176472,0.8929412,0.0,0.8929412,0.1,0.0,0.65411764,0.0,0.9985069,0.1,0.82941175,0.88941175,0.8929412,0.0,1.0,0.0
604,0.1,0.8929412,0.0,0.8117647,0.5482353,0.1,0.1,0.1,0.9858068,0.1,0.8964706,0.88941175,0.3247059,0.0,0.45176473,0.074117646
605,0.1,0.8929412,0.0,0.6670588,0.9894118,0.0,0.14588235,0.0,0.9867422,0.1,0.8964706,0.6505883,0.0,0.3329412,0.0,0.36
606,0.1,0.8929412,0.0,0.22352943,0.9894118,0.0,0.20588236,0.1,0.69262457,0.0,0.8258824,0.067058824,0.0,0.8329412,0.0,0.36
607,0.1,0.8929412,0.1,0.13529412,0.1,0.0,0.1,0.40588236,0.049487278,0.0,0.55058825,0.1,0.0,0.81529415,0.0,0.7458824
608,0.1,0.8788235,0.0,0.1,0.1,0.0,0.1,0.8964706,0.00635002,0.0,0.13529412,0.0,0.0,0.2482353,0.0,0.92235297
609,0.0,0.8717647,0.0,0.1,0.1,0.0,0.1,0.6070588,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.8482353
610,0.0,0.8717647,0.0,0.0,0.0,0.0,0.1,0.03176471,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.38588238
611,0.0,0.5964706,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0
612,0.0,0.4129412,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0
613,0.0,0.5129412,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1
614,0.1,0.3011765,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1
615,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1
616,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.00635002,0.0,0.0,0.1,0.0,0.0,0.0,0.1
617,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.00635002,0.0,0.0,0.1,0.1,0.0,0.1,0.1
618,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.00635002,0.0,0.0,0.1,0.0,0.0,0.1,0.1
619,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.00635002,0.1,0.0,0.1,0.0,0.0,0.1,0.1
620,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.00635002,0.1,0.0,0.1,0.0,0.0,0.1,0.1
621,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.005031809,0.0,0.0,0.1,0.1,0.0,0.1,0.1
622,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.00635002,0.0,0.0,0.0,0.1,0.1,0.1,0.1
623,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.00635002,0.1,0.28588235,0.0,0.1,0.0,0.0,0.38941178
624,0.1,0.0,0.0,0.21882352,0.0,0.0,0.0,0.1,0.00635002,0.1,0.7235294,0.0,0.1,0.0,0.1,1.0
625,0.1,0.4164706,0.0,0.5011765,0.0,0.0,0.1,0.1,0.00635002,0.04235294,0.8964706,0.1564706,0.1,0.11294118,0.1,0.9929412
626,0.1,0.43411765,0.03529412,0.8929412,0.0,0.01764706,0.1,0.1,0.0,0.80470586,0.8964706,0.4635294,0.1,0.7835294,0.1,0.92588234
627,0.20941177,0.43411765,0.7588235,0.8858824,0.0,0.7447059,0.1,0.1,0.00635002,0.9964706,0.8964706,0.5905883,0.1,0.84705883,0.22588237,0.6364706
628,0.8905882,0.43411765,0.8964706,0.8858824,0.0,0.8964706,0.0,0.1,0.09403146,0.9964706,0.8964706,0.84705883,0.1,0.4729412,0.9,0.64000005
629,0.9964706,0.58588237,0.42705882,0.98588234,0.0,0.6917647,0.83411765,0.1,0.7122324,0.7341176,0.8964706,0.49411768,0.4282353,0.0,0.9,0.7811765
630,0.5058824,0.8929412,0.0,0.8858824,0.0,0.0,0.9929412,0.1,0.9122324,0.1282353,0.8964706,0.49058825,0.8929412,0.0,1.0,0.7105883
631,0.103529416,0.9929412,0.0,0.9929412,0.1,0.0,0.6435294,0.0,0.9858068,0.1,0.8964706,0.49058825,0.88941175,0.13411765,0.22588237,0.9929412
632,0.1,0.8929412,0.0,0.37764707,0.5764706,0.0,0.4211765,0.1,0.8730167,0.1,0.88941175,0.24117649,0.29647058,0.32117647,0.0,0.9964706
633,0.1,0.64705884,0.0,0.1,0.9894118,0.1,0.82,0.1,0.50831085,0.0,0.92588234,0.1,0.1,0.8258824,0.0,0.9929412
634,0.1,0.43411765,0.0,0.1,0.96117646,0.0,0.6682353,0.0,0.00635002,0.0,0.5235294,0.0,0.1,0.88941175,0.0,0.9964706
635,0.0,0.53411764,0.1,0.1,0.1,0.1,0.1,0.074117646,0.00635002,0.1,0.1,0.1,0.1,0.48352945,0.1,0.85176474
636,0.1,0.14470589,0.0,0.0,0.1,0.0,0.1,0.7694118,0.00635002,0.1,0.1,0.0,0.0,0.1,0.1,0.6011765
637,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9964706,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.07058824
638,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.26235294,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0
639,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
640,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1
641,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1
642,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.00635002,0.0,0.0,0.1,0.0,0.0,0.1,0.1
645,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.00635002,0.0,0.0,0.1,0.1,0.0,0.1,0.1
646,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.00635002,0.1,0.0,0.0,0.0,0.0,0.1,0.1
647,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.00635002,0.1,0.1,0.1,0.0,0.0,0.1,0.1
648,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.00635002,0.1,0.1,0.1,0.0,0.1,0.1,0.1
649,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.00635002,0.1,0.1,0.1,0.0,0.0,0.1,0.1
650,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.00635002,0.1,0.1,0.0,0.1,0.0,0.0,0.1
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.00635002,0.1,0.0,0.1,0.1,0.0,0.1,0.1
652,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0917647,0.1,0.1,0.0,0.1,0.35058826
653,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.27529413,0.7411765,0.1,0.0,0.0,0.1,0.6329412
654,0.1,0.0,0.01764706,0.25411767,0.0,0.010588235,0.0,0.0,0.0,0.9,0.8964706,0.1,0.1,0.0882353,0.0,0.6329412
655,0.4694118,0.0,0.6988236,0.6141177,0.0,0.5576471,0.0,0.0,0.0,0.8964706,0.8964706,0.1,0.1,0.6247059,0.22588237,0.91882354
656,0.9964706,0.1,0.6211765,0.8858824,0.0,0.8964706,0.1,0.0,0.0,0.8964706,0.8964706,0.0,0.0,0.84705883,0.9,0.9929412
657,0.9964706,0.1,0.03529412,0.61058825,0.0,0.5647059,0.83411765,0.0,0.0,0.2329412,0.8964706,0.0,0.50235295,0.73058826,0.45176473,0.8482353
658,0.2835294,0.1,0.0,0.35058826,0.0,0.0,0.9929412,0.0,0.35835588,0.1,0.8964706,0.1,0.9894118,0.3635294,0.0,0.7776471
659,0.1,0.1,0.0,0.35411766,0.1,0.0,0.9964706,0.0,0.5779637,0.1,0.54,0.1,0.73764706,0.82235295,0.0,0.5329412
660,0.1,0.1,0.1,0.20588236,0.91882354,0.1,0.9929412,0.1,0.079924494,0.0,0.46705884,0.1,0.1,0.88941175,0.0,0.56235296
661,0.1,0.1,0.0,0.1,0.9329412,0.0,0.6435294,0.0,0.00635002,0.0,0.1,0.1,0.1,0.88941175,0.0,0.1764706
662,0.0,0.1,0.1,0.1,0.4917647,0.1,0.20235294,0.1,0.00635002,0.0,0.1,0.1,0.1,0.6211765,0.1,0.2764706
663,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.22352943,0.1,0.13529412
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20588236,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0
665,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.9964706,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
666,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.68235296,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
667,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
668,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.00635002,0.0,0.1,0.1,0.0,0.1,0.1,0.1
669,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.00635002,0.0,0.1,0.0,0.0,0.1,0.1,0.1
670,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0025171677,0.0,0.1,0.0,0.0,0.1,0.1,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005982152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.00635002,0.0,0.0,0.1,0.1,0.0,0.1,0.1
673,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.00635002,0.1,0.1,0.1,0.1,0.0,0.1,0.1
674,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.00635002,0.1,0.0,0.0,0.0,0.0,0.1,0.1
675,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0053930148,0.1,0.1,0.1,0.1,0.1,0.1,0.0
676,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.005031809,0.1,0.1,0.1,0.0,0.0,0.1,0.0
677,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
678,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.00635002,0.1,0.1,0.1,0.1,0.1,0.0,0.0
679,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0
680,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
681,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.73764706,0.1,0.1,0.1,0.0,0.0,0.0
682,0.21529412,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.8964706,0.1,0.1,0.1,0.1,0.0,0.0
683,0.95411766,0.0,0.1,0.0,0.0,0.19176471,0.0,0.0,0.0,0.9964706,0.0,0.1,0.0,0.15294118,0.0,0.0
684,0.9964706,0.1,0.1,0.1,0.0,0.65411764,0.0,0.0,0.0,0.5835294,0.1,0.0,0.0,0.29058823,0.0,0.0
685,0.9964706,0.1,0.1,0.1,0.1,0.47764707,0.21529412,0.0,0.0,0.1,0.0,0.1,0.73058826,0.6317647,0.0,0.0
686,0.2835294,0.1,0.0,0.1,0.1,0.1,0.7705883,0.0,0.0,0.0,0.0,0.1,0.88941175,0.88941175,0.0,0.0
687,0.0,0.1,0.0,0.1,0.1,0.1,0.5517647,0.1,0.0,0.0,0.1,0.1,0.40941176,0.48352945,0.0,0.0
688,0.1,0.1,0.0,0.1,0.73176473,0.0,0.081176475,0.0,0.00635002,0.0,0.1,0.0,0.1,0.48352945,0.0,0.1
689,0.1,0.1,0.1,0.1,0.3329412,0.1,0.02117647,0.0,0.0,0.0,0.1,0.1,0.0,0.29058823,0.1,0.1
690,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.114117645,0.1,0.0
691,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0
692,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0
693,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.7564706,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
694,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.96117646,0.00635002,0.0,0.0,0.0,0.0,0.0,0.1,0.1
695,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.14823529,0.00635002,0.0,0.0,0.1,0.0,0.1,0.0,0.0
696,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.00635002,0.0,0.0,0.0,0.0,0.0,0.1,0.0
697,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.00635002,0.1,0.0,0.1,0.0,0.1,0.1,0.1
698,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.00635002,0.1,0.0,0.0,0.0,0.0,0.1,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0038353787,0.1,0.1,0.1,0.1,0.1,0.1,0.0
701,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0038353787,0.1,0.1,0.1,0.1,0.1,0.1,0.0
702,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
703,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
704,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
705,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
706,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
707,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0
708,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0
709,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0025171677,0.8011765,0.1,0.1,0.1,0.1,0.0,0.0
710,0.42705882,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0025171677,0.9,0.1,0.1,0.1,0.1,0.1,0.0
711,0.9964706,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0025171677,0.82235295,0.1,0.0,0.1,0.1,0.1,0.0
712,0.9964706,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.00635002,0.1882353,0.1,0.1,0.0,0.1,0.1,0.0
713,0.8729412,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.58235294,0.1,0.0,0.0
714,0.14117648,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.88941175,0.1,0.0,0.0
715,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.00635002,0.0,0.1,0.1,0.40941176,0.1,0.1,0.0
716,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1
717,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
718,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0
719,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0
720,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1
721,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.049411766,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1
722,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.78705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.37529415,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0
724,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0
725,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
726,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0025171677,0.1,0.0,0.1,0.1,0.1,0.0,0.0
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0038353787,0.1,0.1,0.0,0.1,0.1,0.1,0.0
729,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
730,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
731,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
732,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
733,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0
734,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0
735,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0
736,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0
737,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.49882352,0.1,0.1,0.1,0.1,0.1,0.0
738,0.52705884,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,1.0,0.1,0.1,0.1,0.1,0.1,0.0
739,0.9964706,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.48117647,0.1,0.0,0.0,0.1,0.0,0.0
740,0.73058826,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0
741,0.06352942,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.3282353,0.1,0.0,0.0
742,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.7058824,0.1,0.0,0.0
743,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.22235294,0.1,0.0,0.1
744,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0
745,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0
746,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0
747,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1
748,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1
749,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0
751,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0025171677,0.1,0.0,0.1,0.1,0.0,0.0,0.0
753,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0
754,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065910554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019164265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015552205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1
762,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0019164265,0.1,0.0,0.0,0.0,0.1,0.0,0.1
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
764,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1
765,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0
766,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1
767,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1
768,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1
