,image0,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16,image17,image18,image19,image20,image21,image22,image23,image24,image25,image26,image27,image28,image29,image30,image31,image32,image33,image34,image35,image36,image37,image38,image39,image40,image41,image42,image43,image44,image45,image46,image47,image48,image49,image50,image51,image52,image53,image54,image55,image56,image57,image58,image59,image60,image61,image62,image63,image64,image65,image66,image67,image68,image69,image70,image71,image72,image73,image74,image75,image76,image77,image78,image79,image80,image81,image82,image83,image84,image85,image86,image87,image88,image89,image90,image91,image92,image93,image94,image95,image96,image97,image98,image99
653,0.88941175,0.33529413,0.4635294,0.7058824,0.8929412,0.06352942,0.9935313,0.0,0.07058824,0.85058826,0.8858824,0.0,0.0,0.0,0.8752941,0.09999999,0.0,0.7941176,0.0,0.061809603,0.1,0.1,0.31828615,0.1,0.0,0.1,0.1,0.0,0.37771225,0.0,0.88941175,0.5129412,0.8964706,0.8929412,0.0,0.0,0.88941175,0.14470589,0.44235295,0.0,0.0,0.1,0.0,0.1,0.0917647,0.1,0.0,0.8329412,0.0,0.53411764,0.99433774,0.1,0.0,0.5517647,0.1,0.0,0.5019608,0.0,0.0,0.0,0.0,0.09999998,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.68235296,0.06609063,0.1,0.1,0.1,0.7447059,0.9929412,0.0,0.6858824,0.1,0.8929412,0.9929412,0.48352945,0.10235294,0.62823534,0.85058826,0.88941175,0.8929412,0.9,0.9,0.1,0.11294118,0.0,0.82941175,0.1,0.1,0.0,0.0,0.1,0.0
654,0.8929412,0.7482353,0.8929412,0.8929412,0.8929412,0.2082353,0.98706263,0.0,0.5647059,0.8929412,0.8929412,0.0,0.1,0.0,0.8929412,0.09999999,0.0,0.9929412,0.78705883,0.061809603,0.1,0.0,0.44377634,0.43529412,0.0,0.1,0.1,0.0,0.90071917,0.1,0.88941175,0.4129412,0.9964706,0.9929412,0.0,0.0,0.88941175,0.45529413,0.88941175,0.0,0.0,0.53058827,0.0,0.1,0.85411763,0.1,0.0,0.5047059,0.1,0.9894118,0.99433774,0.1,0.0,0.77411765,0.1,0.0,0.96862745,0.003529412,0.0,0.0,0.0,0.09999998,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.88941175,0.030842293,0.0,0.1,0.1,0.8082353,0.86588234,0.1,0.9894118,0.1,0.8964706,0.8929412,0.8929412,0.82235295,0.39529413,0.7729412,0.8929412,0.88941175,1.0,0.9,0.0,0.8364706,0.37058824,0.8929412,0.28941178,0.0,0.033333346,0.0,0.43411765,0.0
655,0.88941175,0.8858824,0.8858824,0.8858824,0.8929412,0.48705885,0.88431376,0.0,0.88235295,0.8929412,0.87647057,0.1,0.0,0.0,0.52,0.09999999,0.0,0.8929412,0.88941175,0.061809603,0.1,0.0,0.9614234,0.80235296,0.1,0.1,0.1,0.07606481,0.90071917,0.0,0.88941175,0.58235294,0.9964706,0.9929412,0.1,0.0,0.8788235,0.8435294,0.88941175,0.09882353,0.0,0.9894118,0.0,0.1,0.49411768,0.1,0.0,0.0,0.0,0.9682353,0.8568628,0.0,0.0,0.5517647,0.0,0.0,0.99215686,0.09882353,0.0,0.0,0.0,0.09999998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.88941175,0.0,0.0,0.0,0.1,0.19058824,0.0,0.1,0.82,0.0,0.8329412,0.8929412,0.88941175,0.7447059,0.39529413,0.8329412,0.88941175,0.88941175,1.0,0.9,0.0,0.86470586,0.9929412,0.5835294,0.8929412,0.0,0.0043929275,0.0,0.9,0.05882353
656,0.5976471,0.8447059,0.8858824,0.33882353,0.8929412,0.79058826,0.88431376,0.10235294,0.88235295,0.8929412,0.1,0.1,0.0,0.0,0.1,0.09999999,0.5011765,0.3647059,0.46705884,0.061809603,0.1,0.1,1.0,0.8011765,0.2164706,0.1,0.1,0.07606481,0.90071917,0.1,0.7658824,0.8964706,0.9964706,0.9929412,0.1,0.1,0.78705883,0.8082353,0.88941175,0.7729412,0.0,0.38941178,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.23764706,0.42156866,0.0,0.0,0.1,0.1,0.0,0.6431373,0.5764706,0.0,0.0,0.1,0.09999998,0.1,0.1,0.1,0.46,0.1,0.1,0.1,0.1,0.37411764,0.0,0.1,0.0,0.7035294,0.0,0.0,0.13882354,0.21882352,0.7235294,0.45529413,0.8611765,0.7058824,0.40588236,0.6847059,0.8929412,0.88941175,0.88941175,0.9,0.9,0.1,0.28941178,0.25882354,0.08470588,0.8482353,0.73058826,0.27254903,0.5722413,0.67764705,0.21176471
657,0.13058823,0.3317647,0.8858824,0.25058824,0.8929412,0.8929412,0.88431376,0.40235293,0.88941175,0.8929412,0.1,0.1,0.0,0.5470588,0.1,0.09999999,0.8929412,0.0,0.0,0.061809603,0.1,0.1,0.62289035,0.8929412,0.37529415,0.1,0.1,0.07606481,0.90071917,0.1,0.73058826,0.8964706,0.9964706,0.9929412,0.1,0.1,0.89411765,0.6317647,0.88941175,0.7270588,0.0,0.1,0.0,0.32588238,0.0,0.1,0.0,0.0,0.1,0.1,0.031142408,0.0,0.0,0.0,0.0,0.0,0.4117647,0.86941177,0.0,0.1,0.1,0.0,0.1,0.1,0.7352941,0.6611765,0.1,0.1,0.1,0.1,0.0,0.099999994,0.1,0.61764705,0.8929412,0.0,0.0,0.85176474,0.0,0.8964706,0.13176471,0.2682353,0.7411765,0.40588236,0.8752941,0.8364706,0.88941175,0.8611765,0.58588237,0.15098041,0.1,0.0,0.1,0.1,0.07058824,0.88941175,0.8803922,1.0,0.1,0.7019608
658,0.0,0.3082353,0.98588234,0.07058824,0.8964706,0.8929412,0.8921569,0.6,0.88235295,0.88235295,0.1,0.20941177,0.8117647,0.9964706,0.1,0.09999999,0.71294117,0.0,0.0,0.061809603,0.0,0.1,0.37975308,0.8929412,0.37529415,0.1,0.1,0.07606481,0.90464073,0.1,0.51529413,0.9435294,0.9964706,0.9929412,0.0,0.57529414,0.44941178,0.32117647,0.8929412,0.39529413,0.0,0.1,0.0,0.9929412,0.0,0.19176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07058824,0.86588234,0.0,0.1,0.1,0.0,0.1,0.1,0.7776471,0.6364706,0.1,0.1,0.1,0.1,0.0,0.099999994,0.0,0.84705883,0.8929412,0.0,0.0,0.9964706,0.0,0.19764706,0.1,0.0,0.11294118,0.47647062,0.8929412,0.44470587,0.7411765,0.3282353,0.13764706,0.0,0.86941177,0.1,0.1,0.0,0.0,0.9505882,0.9991214,0.7336411,0.1,0.5764706
659,0.1,0.1,0.1,0.0,0.8929412,0.8964706,0.51960784,0.6,0.88235295,0.50941175,0.0,0.7447059,0.8717647,0.67058825,0.0,0.09999999,0.028235296,0.0,0.0,0.061809603,0.1,0.1,0.37975308,0.8929412,0.37529415,0.1,0.0,0.07606481,1.0,0.1,0.25882354,0.2764706,0.9964706,0.6611765,0.0,0.8929412,0.32941177,0.05647059,0.9894118,0.39529413,0.1,0.1,0.0,0.6047059,0.0,0.96117646,0.0,0.0,0.8164706,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.5764706,0.0,0.1,0.1,0.0,0.1,0.1,0.10705882,0.53411764,0.1,0.1,0.1,0.1,0.0,0.099999994,0.39529413,0.19529411,0.6,0.0,0.0,0.46235296,0.0,0.0,0.1,0.0,0.0,0.8964706,0.2682353,0.028235296,0.0,0.04588235,0.007058824,0.0,0.9894118,0.0,0.1,0.1,0.0,0.1,0.9956071,0.035601843,0.1,0.74509805
660,0.1,0.1,0.1,0.1,0.8929412,0.8929412,0.09999999,0.6,0.88235295,0.14941177,0.0,0.9894118,0.14117648,0.0,0.0,0.09999999,0.0,0.0,0.0,0.061809603,0.0,0.1,0.24641976,0.8929412,0.37529415,0.1,0.1,0.07606481,0.57771224,0.1,0.0,0.1,0.9964706,0.6505883,0.0,0.60352945,0.1,0.010588235,0.45647058,0.39529413,0.1,0.0,0.0,0.1,0.1,0.9929412,0.0,0.0,0.8964706,0.0,0.0,0.0,0.0,0.1,0.0,0.0917647,0.0,0.19882354,0.0,0.0,0.1,0.09999998,0.1,0.1,0.1,0.44588235,0.1,0.1,0.1,0.1,0.0,0.0,0.9964706,0.0,0.3882353,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.8611765,0.0,0.0,0.0,0.0,0.1,0.0,0.29764706,0.0,0.1,0.1,0.0,0.1,0.99824286,0.035601843,0.1,0.45882353
661,0.1,0.1,0.1,0.1,0.48117647,0.9929412,0.09999999,0.6,0.88941175,0.1,0.0,0.9929412,0.0,0.0,0.1,0.09999999,0.0,0.0,0.0,0.061809603,0.0,0.1,0.030733475,0.8929412,0.37529415,0.1,0.0,0.07606481,0.0,0.1,0.0,0.1,0.982353,0.1564706,0.0,0.1,0.1,0.0,0.13176471,0.39529413,0.6964706,0.0,0.0,0.0,0.1,0.9929412,0.0,0.1,0.58588237,0.1,0.0,0.1,0.1,0.1,0.0,0.79764706,0.0,0.13176471,0.0,0.0,0.1,0.09999998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.16705883,0.0,0.37529415,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.45882356,0.1,0.0,0.0,0.0,0.0,0.099999994,0.1,0.0,0.0,0.1,0.0,0.0,0.8215686,0.0,0.0,0.08627451
662,0.1,0.1,0.1,0.1,0.1,0.9929412,0.09999999,0.6,0.76705885,0.1,0.0,0.22352943,0.0,0.0,0.0,0.09999999,0.0,0.0,0.0,0.0,0.0,0.1,0.030733475,0.8929412,0.37529415,0.1,0.1,0.07606481,0.09143771,0.1,0.0,0.1,0.48705885,0.1,0.0,0.1,0.1,0.0,0.1,0.39529413,1.0,0.0,0.0,0.0,0.1,0.80941176,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.9929412,0.0,0.0,0.0,0.0,0.0,0.09999998,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.01757171,0.0,0.0,0.015686275
663,0.1,0.1,0.1,0.1,0.1,0.9470588,0.09999999,0.40352944,0.24117649,0.1,0.0,0.1,0.0,0.0,0.0,0.09999999,0.0,0.0,0.1,0.0,0.0,0.0,0.030733475,0.8929412,0.37529415,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.19411765,0.1,0.0,0.1,0.1,0.1,0.1,0.79058826,0.64000005,0.0,0.31764707,0.0,0.0,0.25411767,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.11764706,0.0,0.0,0.0,0.0,0.0,0.09999998,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.099999994,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,0.1,0.1,0.1,0.0,0.1,0.33882353,0.09999999,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.09999999,0.1,0.1,0.0,0.0,0.0,0.0,0.030733475,0.7764706,0.14588235,0.1,0.1,0.07606481,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.88941175,0.1,0.0,0.7270588,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.099999994,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.09999998,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.099999994,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035601843,0.0,0.0
665,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.09999999,0.0,0.1,0.0,0.061809603,0.0,0.0,0.030733475,0.8117647,0.1,0.0,0.0,0.07606481,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.8929412,0.0,0.1,0.56235296,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.09999998,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.099999994,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.099999994,0.0,0.0,0.0
666,0.1,0.1,0.0,0.1,0.1,0.0,0.09999999,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.061809603,0.1,0.0,0.030733475,0.7094118,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.01764706,0.0,0.1,0.03882353,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.099999994,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.099999994,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.099999994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.030733475,0.82941175,0.1,0.0,0.0,0.0,0.09143771,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.099999994,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.099999994,0.0,0.0,0.1,0.1,0.0,0.1,0.099999994,0.035601843,0.0,0.0
668,0.1,0.0,0.0,0.0,0.0,0.0,0.09999999,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.030733475,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.099999994,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.099999994,0.1,0.1,0.0,0.1,0.0,0.1,0.099999994,0.0,0.1,0.0
669,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.099999994,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.0,0.035601843,0.1,0.0
670,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.061809603,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.099999994,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.1,0.0
671,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030733475,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.1,0.0,0.1,0.0,0.1,0.09999999,0.1,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.1,0.07606481,0.09143771,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.09999998,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.099999994,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.1,0.0,0.0,0.0,0.099999994,0.035601843,0.1,0.0
673,0.0,0.1,0.1,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.09999999,0.1,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.1,0.07606481,0.09143771,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.09999998,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.099999994,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.1,0.0,0.0,0.0,0.099999994,0.0,0.1,0.0
674,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.1,0.07606481,0.09143771,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09999998,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.1,0.0,0.0,0.0,0.099999994,0.0,0.0,0.0
675,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.061809603,0.1,0.1,0.030733475,0.1,0.1,0.1,0.1,0.07606481,0.09143771,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.09999998,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.030733475,0.1,0.1,0.1,0.0,0.07606481,0.09143771,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.6333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999998,0.1,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.030733475,0.1,0.1,0.1,0.1,0.0,0.09143771,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.99433774,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999998,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.24117649,0.1,0.11967066,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.061809603,0.0,0.1,0.030733475,0.1,0.1,0.0,0.1,0.0,0.09143771,0.0,0.024705883,0.1,0.1,0.40941176,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.99433774,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.25882354,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.099999994,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.1,0.0,0.9435294,0.0,0.98706263,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.061809603,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.09143771,0.0,0.3635294,0.1,0.0,0.8929412,0.0,0.0,0.22235294,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.99433774,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999998,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0,0.1,0.1,0.0,0.060000002,0.44117647,0.0,0.04588235,0.0,0.16,0.9152941,0.0,0.1,0.58000004,0.13058823,0.1,0.03529412,0.0,0.099999994,0.1,0.0,0.0,0.052941177,0.0,0.1,0.0,0.0,0.0,0.0
680,0.1,0.1,0.1,0.0,0.9929412,0.1,0.98706263,0.0,0.0,0.0,0.08470588,0.0,0.0,0.0,0.0,0.09999999,0.0,0.0,0.1,0.061809603,0.1,0.1,0.0,0.1,0.1,0.1,0.1,0.0,0.09143771,0.0,0.82941175,0.1,0.024705883,0.8929412,0.0,0.0,0.6141177,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.13176471,0.0,0.1,0.8782615,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.09999998,0.1,0.1,0.1,0.1,0.0,0.1,0.1,0.1,0.2517647,0.0,0.1,0.1,0.0,0.54470587,0.9894118,0.0,0.6858824,0.1,0.5164706,0.9929412,0.0,0.1,0.8929412,0.88705885,0.31529412,0.45176473,0.0,0.099999994,0.1,0.03176471,0.0,0.7341176,0.0,0.1,0.099999994,0.0,0.0,0.0
681,0.0,0.1,0.1,0.0,0.9929412,0.1,0.8921569,0.1,0.0,0.3647059,0.6811765,0.0,0.0,0.1,0.7941176,0.09999999,0.0,0.0,0.1,0.061809603,0.1,0.1,0.030733475,0.1,0.1,0.1,0.0,0.07606481,0.107123986,0.0,0.88941175,0.1,0.31058824,0.9929412,0.0,0.0,0.88941175,0.0,0.04588235,0.0,0.1,0.1,0.1,0.1,0.56235296,0.0,0.0,0.94,0.0,0.68235296,0.4294118,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999998,0.0,0.1,0.1,0.1,0.0,0.1,0.1,0.0,0.73176473,0.0,0.1,0.1,0.1,0.9929412,0.81529415,0.0,0.85764706,0.1,0.9576471,0.9929412,0.0,0.0,0.8929412,0.9929412,0.95411766,0.9929412,0.0,0.60196084,0.1,0.52235293,0.0,0.8929412,0.03882353,0.1,0.0,0.0,0.28941178,0.0
682,0.0,0.1,0.53764707,0.0,0.9929412,0.1,0.98706263,0.1,0.17058824,0.73176473,0.8929412,0.0,0.0,0.1,0.82941175,0.09999999,0.0,0.0,0.88705885,0.061809603,0.1,0.1,0.030733475,0.1,0.1,0.1,0.0,0.07606481,0.679673,0.1,0.6070588,0.1,0.6435294,0.9929412,0.0,0.0,0.49764708,0.0,0.7447059,0.0,0.1,0.1,0.1,0.1,0.6964706,0.1,0.0,0.5329412,0.1,0.9894118,0.4176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.09999998,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.9894118,0.0,0.1,0.1,0.1,0.45176473,0.25058824,0.0,0.6741177,0.1,0.6741177,0.8929412,0.1,0.34705883,0.8929412,0.8929412,0.8929412,0.88941175,0.1,1.0,0.1,0.9894118,0.75529414,0.67058825,0.85176474,0.2164706,0.0,0.0,0.85764706,0.0
