,image1,image2,image3,image4,image5,image6,image7,image8,image9,image10,image11,image12,image13,image14,image15,image16
575,0.90117645,0.6945098,0.3,0.6945098,0.3,0.0,0.93686277,0.0,0.86990273,0.4756863,0.42627454,0.8407843,0.6945098,0.3,1.0,0.0
576,0.39607847,0.46117646,0.0,0.68901956,0.65137255,0.0,0.3,0.0,1.0,0.0,0.71725494,0.9917647,0.4501961,0.3,0.65137255,0.0
577,0.0,0.39254904,0.0,0.98901963,0.9945098,0.0,0.3,0.0,1.0,0.3,0.5545098,0.6945098,0.0,0.3,0.3,0.0
578,0.0,0.7556863,0.0,0.98901963,0.9945098,0.0,0.3,0.13176471,0.85950905,0.3,0.6972549,0.587451,0.0,0.7254902,0.0,0.0
579,0.3,0.6945098,0.0,0.7035294,0.3,0.0,0.3,0.972549,0.44774437,0.0,0.6972549,0.22235295,0.0,0.9945098,0.0,0.0
580,0.0,0.6945098,0.0,0.3,0.0,0.0,0.3,0.9945098,0.0,0.0,0.4729412,0.0,0.0,0.46117646,0.0,0.08509804
581,0.3,0.6945098,0.0,0.3,0.0,0.0,0.3,0.40431374,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.774902
582,0.0,0.6945098,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.6698039
583,0.3,0.6945098,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.10980392
584,0.3,0.6945098,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3
585,0.0,0.6945098,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0
586,0.3,0.63764703,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0
587,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3
588,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.0,0.3,0.3,0.3
589,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.0,0.0,0.3,0.3
590,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.13264783,0.3,0.3,0.3,0.0,0.3,0.0,0.3
591,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.13264783,0.3,0.3,0.3,0.0,0.0,0.3,0.3
592,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.13264783,0.3,0.3,0.3,0.3,0.0,0.0,0.3
593,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3
594,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.3
595,0.0,0.3,0.3,0.08509804,0.0,0.0,0.0,0.3,0.0,0.3,0.587451,0.3,0.3,0.0,0.3,0.5250981
596,0.3,0.7776471,0.0,0.6313726,0.0,0.0,0.0,0.0,0.0,0.3,0.6972549,0.36862746,0.3,0.093333334,0.0,0.6945098
597,0.0,0.9945098,0.0,0.68901956,0.0,0.0,0.0,0.0,0.13264783,0.3,0.56,0.8929412,0.3,0.4501961,0.3,0.41450983
598,0.0,0.9945098,0.0,0.6945098,0.0,0.0,0.3,0.0,0.13264783,0.3356863,0.49411765,0.9917647,0.3,0.6945098,0.3,0.3
599,0.0,0.9945098,0.38705885,0.68901956,0.0,0.48039216,0.3,0.0,0.16794194,0.9835294,0.7941177,0.9917647,0.3,0.31019607,0.0,0.3
600,0.10431373,0.9945098,0.6972549,0.68901956,0.3,0.6972549,0.3,0.0,0.7875498,0.6972549,0.49411765,0.9917647,0.0,0.0,0.82431376,0.3
601,0.6972549,0.9945098,0.5627451,0.68901956,0.3,0.56,0.8709804,0.0,1.0,0.6972549,0.49411765,0.9945098,0.11803922,0.0,1.0,0.3
602,0.9972549,0.9945098,0.008235294,0.68901956,0.3,0.01372549,0.9945098,0.3,1.0,0.41725492,0.49411765,0.9917647,0.6588235,0.3,1.0,0.0
603,0.51137257,0.9945098,0.3,0.9945098,0.3,0.3,0.7309804,0.0,1.0,0.3,0.64509803,0.9917647,0.6945098,0.3,0.7,0.3
604,0.0,0.9945098,0.3,0.6313726,0.64862746,0.3,0.3,0.3,1.0,0.3,0.6972549,0.9917647,0.25254902,0.3,0.35137257,0.057647057
605,0.0,0.9945098,0.3,0.8188236,0.9917647,0.3,0.3356863,0.0,1.0,0.0,0.9972549,0.7282353,0.3,0.4811765,0.0,0.58000004
606,0.0,0.9945098,0.0,0.39607847,0.9917647,0.0,0.082352936,0.0,0.5536267,0.0,0.64235294,0.052156866,0.3,0.6478431,0.0,0.58000004
607,0.3,0.6945098,0.3,0.327451,0.0,0.3,0.3,0.3156863,0.17578508,0.0,0.7282353,0.0,0.0,0.6341176,0.0,0.80235296
608,0.3,0.6835294,0.0,0.3,0.0,0.0,0.0,0.9972549,0.13264783,0.0,0.327451,0.0,0.0,0.115294114,0.0,0.63960785
609,0.0,0.6780392,0.3,0.3,0.0,0.3,0.0,0.47215688,0.13264783,0.3,0.3,0.0,0.0,0.0,0.3,0.5819608
610,0.0,0.6780392,0.3,0.3,0.0,0.3,0.0,0.3247059,0.13264783,0.0,0.0,0.0,0.3,0.0,0.3,0.52235293
611,0.0,0.46392158,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.3
612,0.3,0.6211765,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.3
613,0.3,0.32117647,0.3,0.0,0.3,0.0,0.3,0.0,0.13264783,0.3,0.0,0.3,0.0,0.0,0.3,0.3
614,0.0,0.4564706,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0
615,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.13264783,0.3,0.0,0.0,0.0,0.0,0.3,0.3
617,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3
618,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.13264783,0.3,0.3,0.3,0.0,0.0,0.0,0.3
619,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.0,0.13264783,0.3,0.3,0.0,0.0,0.3,0.0,0.3
620,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.13264783,0.3,0.3,0.3,0.0,0.0,0.0,0.3
621,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0
622,0.0,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.0,0.3,0.0,0.3
623,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.22235295,0.3,0.0,0.0,0.3,0.5250981
624,0.3,0.3,0.3,0.17019609,0.0,0.3,0.3,0.0,0.0,0.3,0.5627451,0.3,0.3,0.0,0.0,1.0
625,0.3,0.6239216,0.0,0.38980395,0.3,0.0,0.3,0.0,0.13264783,0.33294117,0.6972549,0.34392157,0.0,0.08784314,0.3,0.9945098
626,0.0,0.63764703,0.02745098,0.6945098,0.3,0.01372549,0.3,0.0,0.13264783,0.6258824,0.6972549,0.5827451,0.0,0.6094117,0.3,0.94235295
627,0.08509804,0.63764703,0.5901961,0.68901956,0.3,0.5792157,0.3,0.0,0.13264783,0.6972549,0.6972549,0.6815686,0.0,0.6588235,0.4756863,0.71725494
628,0.61490196,0.63764703,0.6972549,0.68901956,0.3,0.6972549,0.3,0.0,0.0,0.6972549,0.6972549,0.95882356,0.0,0.36784315,1.0,0.72
629,0.6972549,0.7556863,0.33215684,0.68901956,0.3,0.5380392,0.8709804,0.0,0.8385302,0.57098037,0.6972549,0.6843138,0.2552941,0.0,1.0,0.82980394
630,0.3156863,0.9945098,0.0,0.68901956,0.3,0.0,0.9945098,0.0,1.0,0.3219608,0.6972549,0.6815686,0.6945098,0.3,1.0,0.774902
631,0.0027450982,0.9945098,0.0,0.6945098,0.3,0.3,0.7227451,0.0,1.0,0.3,0.9972549,0.6815686,0.6917647,0.10431373,0.17568628,0.9945098
632,0.0,0.9945098,0.0,0.2937255,0.67058825,0.0,0.5498039,0.0,0.9993145,0.3,0.6917647,0.10980392,0.23058823,0.24980393,0.0,0.9972549
633,0.0,0.7254902,0.3,0.0,0.9917647,0.0,0.86,0.0,0.369313,0.0,0.64235294,0.3,0.0,0.64235294,0.0,0.9945098
634,0.3,0.63764703,0.0,0.0,0.9698039,0.0,0.7419608,0.0,0.0,0.0,0.6294118,0.0,0.3,0.6917647,0.0,0.6972549
635,0.3,0.33764705,0.0,0.0,0.0,0.0,0.0,0.057647057,0.13264783,0.0,0.0,0.3,0.3,0.37607843,0.0,0.5847059
636,0.0,0.11254902,0.3,0.0,0.3,0.3,0.3,0.59843135,0.0,0.0,0.3,0.3,0.0,0.0,0.3,0.38980395
637,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.6972549,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.35490197
638,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.12627451,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3
639,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3
640,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3
641,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3
642,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.3,0.0,0.3,0.3,0.3,0.3,0.3
643,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
644,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3
645,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.13264783,0.3,0.3,0.3,0.0,0.0,0.0,0.3
646,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3
647,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.13264783,0.3,0.3,0.0,0.0,0.3,0.0,0.3
648,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3
649,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3
650,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.3
651,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.3
652,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.13264783,0.3,0.37137255,0.0,0.0,0.0,0.3,0.19490197
653,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.51411766,0.5764706,0.0,0.0,0.3,0.3,0.71450984
654,0.0,0.3,0.01372549,0.19764706,0.3,0.008235294,0.3,0.0,0.0,0.7,0.6972549,0.0,0.0,0.06862745,0.3,0.71450984
655,0.36509806,0.0,0.5435294,0.47764707,0.3,0.4337255,0.3,0.0,0.0,0.6972549,0.6972549,0.0,0.0,0.48588234,0.4756863,0.93686277
656,0.9972549,0.0,0.48313725,0.98901963,0.3,0.6972549,0.3,0.3,0.0,0.6972549,0.6972549,0.0,0.0,0.6588235,1.0,0.9945098
657,0.6972549,0.0,0.02745098,0.47490197,0.3,0.4392157,0.8709804,0.0,0.0,0.4811765,0.6972549,0.0,0.3129412,0.5682353,0.35137257,0.5819608
658,0.14274509,0.0,0.0,0.19490197,0.3,0.0,0.9945098,0.0,0.23205806,0.3,0.6972549,0.0,0.6917647,0.2827451,0.0,0.52705884
659,0.0,0.0,0.0,0.19764706,0.3,0.0,0.9972549,0.3,0.45166594,0.3,0.72,0.0,0.8737255,0.63960785,0.0,0.41450983
660,0.0,0.0,0.3,0.082352936,0.93686277,0.3,0.9945098,0.3,0.0,0.3,0.28549019,0.0,0.3,0.6917647,0.3,0.35960788
661,0.0,0.3,0.3,0.0,0.94784313,0.3,0.7227451,0.3,0.0,0.3,0.0,0.0,0.3,0.6917647,0.3,0.1372549
662,0.0,0.0,0.0,0.0,0.60470587,0.0,0.37960786,0.0,0.0,0.0,0.0,0.0,0.0,0.48313725,0.3,0.1372549
663,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.13264783,0.3,0.0,0.3,0.3,0.09607843,0.3,0.02745098
664,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.082352936,0.13264783,0.3,0.0,0.0,0.0,0.0,0.3,0.3
665,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.6972549,0.13264783,0.3,0.0,0.0,0.0,0.0,0.3,0.3
666,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.45294118,0.13264783,0.0,0.0,0.3,0.0,0.0,0.3,0.3
667,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.13264783,0.3,0.0,0.3,0.0,0.0,0.3,0.3
668,0.3,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.3
669,0.3,0.3,0.0,0.3,0.3,0.3,0.3,0.0,0.13264783,0.3,0.0,0.3,0.0,0.3,0.0,0.0
670,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.13264783,0.3,0.0,0.3,0.3,0.3,0.3,0.3
671,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
672,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0
673,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0
675,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.3
677,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0
678,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.0
679,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3
680,0.0,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0
681,0.3,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.57372546,0.3,0.0,0.0,0.3,0.3,0.3
682,0.46745098,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.9972549,0.0,0.0,0.0,0.3,0.3,0.3
683,0.96431375,0.0,0.0,0.3,0.3,0.37137255,0.3,0.3,0.0,0.9972549,0.3,0.0,0.0,0.34117648,0.0,0.3
684,0.9972549,0.0,0.3,0.3,0.3,0.7309804,0.3,0.3,0.0,0.67607844,0.0,0.0,0.0,0.4482353,0.0,0.0
685,0.9972549,0.0,0.0,0.3,0.3,0.2937255,0.16745098,0.3,0.0,0.3,0.3,0.0,0.5682353,0.49137256,0.0,0.0
686,0.14274509,0.0,0.0,0.3,0.3,0.0,0.52156866,0.3,0.0,0.3,0.0,0.0,0.9917647,0.6917647,0.0,0.0
687,0.0,0.0,0.3,0.3,0.0,0.3,0.35137257,0.3,0.0,0.3,0.3,0.0,0.31843138,0.37607843,0.0,0.0
688,0.0,0.0,0.0,0.3,0.49137256,0.0,0.063137256,0.3,0.0,0.3,0.0,0.0,0.0,0.37607843,0.3,0.0
689,0.3,0.0,0.3,0.3,0.18117648,0.3,0.016470589,0.3,0.13264783,0.3,0.0,0.0,0.0,0.14823529,0.3,0.0
690,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.3,0.0,0.0,0.0,0.3109804,0.3,0.0
691,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.3,0.0,0.3,0.0,0.0,0.3,0.3
692,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.0,0.13264783,0.0,0.0,0.3,0.0,0.0,0.3,0.3
693,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.81058824,0.13264783,0.3,0.3,0.3,0.0,0.0,0.0,0.3
694,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.6698039,0.13264783,0.0,0.3,0.3,0.0,0.0,0.0,0.3
695,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.115294114,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3
696,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3
697,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.13264783,0.3,0.0,0.3,0.3,0.3,0.0,0.0
698,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.13264783,0.3,0.0,0.3,0.3,0.3,0.3,0.3
699,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0
702,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0
703,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0
704,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
705,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0
706,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
707,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.0
708,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0
709,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.13264783,0.92313725,0.3,0.0,0.0,0.3,0.0,0.0
710,0.63215685,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.7,0.3,0.3,0.0,0.3,0.0,0.3
711,0.9972549,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.13264783,0.93960786,0.3,0.0,0.3,0.3,0.0,0.3
712,0.9972549,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.13264783,0.06862745,0.3,0.0,0.3,0.3,0.0,0.3
713,0.90117645,0.0,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.7529412,0.3,0.0,0.3
714,0.40980393,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.13264783,0.3,0.3,0.3,0.6917647,0.3,0.0,0.3
715,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.6184314,0.3,0.0,0.0
716,0.3,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.13264783,0.3,0.3,0.3,0.0,0.3,0.0,0.0
717,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.13264783,0.3,0.3,0.3,0.3,0.3,0.0,0.3
718,0.3,0.3,0.3,0.3,0.0,0.3,0.3,0.0,0.13264783,0.3,0.3,0.3,0.3,0.3,0.0,0.3
719,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.13264783,0.3,0.3,0.0,0.3,0.3,0.0,0.3
720,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.13264783,0.3,0.3,0.3,0.3,0.3,0.0,0.3
721,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3384314,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0
722,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.61215687,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.3
723,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.51411766,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.3
724,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.0
725,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.3
726,0.3,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.13264783,0.3,0.0,0.3,0.3,0.0,0.3,0.3
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.0
729,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.3,0.0
730,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0
731,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.3,0.0
732,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.13264783,0.0,0.0,0.0,0.0,0.3,0.3,0.0
733,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.13264783,0.0,0.0,0.0,0.0,0.3,0.0,0.0
734,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.0,0.0,0.0,0.0,0.3,0.3,0.3
735,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.13264783,0.0,0.0,0.3,0.0,0.0,0.3,0.0
736,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.3,0.3,0.3,0.0,0.0,0.0,0.0
737,0.3,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.31019607,0.0,0.3,0.3,0.0,0.3,0.0
738,0.63215685,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.13264783,0.7,0.3,0.3,0.0,0.3,0.3,0.0
739,0.9972549,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.13264783,0.5964706,0.3,0.3,0.3,0.0,0.0,0.0
740,0.8682353,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.13264783,0.0,0.3,0.3,0.3,0.3,0.3,0.3
741,0.049411766,0.3,0.3,0.3,0.0,0.3,0.0,0.3,0.13264783,0.3,0.3,0.3,0.55529416,0.3,0.3,0.0
742,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.13264783,0.0,0.3,0.3,0.5490196,0.3,0.0,0.3
743,0.0,0.3,0.0,0.3,0.0,0.3,0.0,0.0,0.13264783,0.3,0.3,0.3,0.4729412,0.3,0.3,0.3
744,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.3
745,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.3
746,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.0
747,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.3
748,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.0,0.3,0.3,0.3,0.0,0.3
749,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0
750,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0
751,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.3,0.3,0.0,0.0
752,0.0,0.3,0.3,0.0,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3
753,0.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.13264783,0.3,0.0,0.3,0.3,0.3,0.3,0.0
754,0.0,0.3,0.3,0.3,0.3,0.3,0.0,0.3,0.13264783,0.3,0.0,0.0,0.3,0.3,0.3,0.0
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
762,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.3
763,0.3,0.0,0.3,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3
764,0.3,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.13264783,0.0,0.3,0.3,0.0,0.0,0.0,0.3
765,0.3,0.0,0.3,0.3,0.0,0.3,0.3,0.0,0.13264783,0.0,0.0,0.3,0.3,0.0,0.3,0.3
766,0.3,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.13264783,0.0,0.0,0.3,0.3,0.0,0.3,0.0
767,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.13264783,0.0,0.0,0.3,0.3,0.0,0.3,0.3
768,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.13264783,0.3,0.0,0.3,0.3,0.0,0.3,0.3
769,0.0,0.0,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.3,0.3
770,0.0,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.13264783,0.3,0.3,0.3,0.3,0.0,0.3,0.0
771,0.3,0.3,0.3,0.0,0.3,0.3,0.3,0.0,0.0,0.3,0.3,0.3,0.3,0.0,0.0,0.3
